# ID,label,width,depth,height,elongation
 129.00000,   5.47998,   2.23999,   1.48000,   2.44642
 130.00000,   4.80000,   2.19998,   1.23000,   2.18183
 131.00000,   3.62000,   4.89999,   1.30000,   1.35359
 132.00000,   4.31001,   3.73999,   1.15000,   1.15241
 133.00000,   5.25000,   2.28000,   1.51000,   2.30262
 134.00000,   3.64999,   5.01001,   1.31000,   1.37260
 135.00000,   2.38000,   5.48001,   1.66000,   2.30252
 136.00000,   2.06001,   4.98001,   1.22000,   2.41745
 137.00000,   4.31003,   1.91998,   1.03000,   2.24481
 138.00000,   1.63000,   4.58002,   1.19000,   2.80980
 139.00000,   4.64000,   2.28000,   1.48000,   2.03508
 140.00000,   3.98000,   4.25000,   1.31000,   1.06784
 141.00000,   4.24002,   2.09000,   0.98000,   2.02871
 142.00000,   4.63998,   1.89001,   1.26000,   2.45499
 143.00000,   2.09000,   4.72000,   1.85000,   2.25837
 144.00000,   2.22000,   4.97000,   1.38000,   2.23873
 145.00000,   1.87000,   4.37000,   1.63000,   2.33689
 146.00000,   3.98000,   3.45001,   1.16000,   1.15361
 147.00000,   2.42000,   4.94000,   1.81000,   2.04132
 148.00000,   2.26001,   4.72000,   1.42000,   2.08848
 149.00000,   3.61000,   4.25998,   1.38000,   1.18005
 150.00000,   2.09999,   4.95000,   1.02000,   2.35714
 151.00000,   4.84000,   2.20001,   1.22000,   2.19998
 152.00000,   6.38000,   2.63998,   1.46000,   2.41667
 153.00000,   4.58000,   1.97998,   1.11000,   2.31314
 154.00000,   3.93000,   2.06999,   0.67000,   1.89855
 155.00000,   4.95999,   3.47000,   0.98000,   1.42939
 156.00000,   6.48000,   2.48001,   1.60000,   2.61288
 157.00000,   2.14999,   5.06000,   1.01000,   2.35348
 158.00000,   1.96000,   4.59000,   1.47000,   2.34182
 159.00000,   1.90002,   4.34000,   0.85000,   2.28417
 160.00000,   2.33000,   4.80002,   1.13000,   2.06008
 161.00000,   4.69000,   3.81003,   1.48000,   1.23096
 162.00000,   6.42999,   2.25000,   1.49000,   2.85776
 163.00000,   2.62000,   1.61002,   0.49000,   1.62730
 164.00000,   5.20001,   2.53000,   1.30000,   2.05533
 165.00000,   1.89000,   4.98001,   1.31000,   2.63491
 166.00000,   2.19000,   4.75999,   1.62000,   2.17350
 167.00000,   2.37001,   4.68001,   0.98000,   1.97467
 168.00000,   5.89000,   2.32001,   1.56000,   2.53877
 169.00000,   5.16000,   2.26001,   1.28000,   2.28317
 170.00000,   1.97998,   4.48999,   1.04000,   2.26768
 171.00000,   2.29001,   5.37003,   1.18000,   2.34497
 172.00000,   4.71001,   1.81000,   1.30000,   2.60220
 173.00000,   4.40999,   2.04999,   1.09000,   2.15122
 174.00000,   4.38000,   2.23001,   1.32000,   1.96411
 175.00000,   3.23000,   4.03999,   1.20000,   1.25077
 176.00000,   4.12000,   4.95001,   1.28000,   1.20146
 177.00000,   5.09003,   2.17001,   1.14000,   2.34561
 178.00000,   1.99001,   4.20001,   1.77000,   2.11054
 179.00000,   4.50000,   2.15002,   1.22000,   2.09299
 180.00000,   4.12000,   2.04999,   0.95000,   2.00976
 181.00000,   5.29999,   2.37000,   1.10000,   2.23628
 182.00000,   4.62000,   2.25998,   1.04000,   2.04426
 183.00000,   5.52000,   2.14001,   1.48000,   2.57941
 184.00000,   5.89001,   2.09000,   1.63000,   2.81818
 185.00000,   6.07999,   2.62000,   1.32000,   2.32060
 186.00000,   1.89999,   4.86002,   0.96000,   2.55790
 187.00000,   6.04999,   2.12000,   1.11000,   2.85376
 188.00000,   6.18001,   2.24002,   1.40000,   2.75889
 189.00000,   2.34000,   5.60001,   1.46000,   2.39315
 190.00000,   4.78000,   2.19000,   1.22000,   2.18264
 191.00000,   2.88000,   5.00000,   1.73000,   1.73611
 192.00000,   4.19000,   2.50998,   1.36000,   1.66933
 193.00000,   2.25998,   4.51001,   1.32000,   1.99559
 194.00000,   5.80000,   2.32999,   1.24000,   2.48928
 195.00000,   1.67999,   3.84998,   1.15000,   2.29165
 196.00000,   2.23001,   4.67999,   1.25000,   2.09863
 197.00000,   4.74001,   2.37000,   1.03000,   2.00000
 198.00000,   2.20000,   4.41998,   1.18000,   2.00908
 199.00000,   4.15000,   4.67999,   0.85000,   1.12771
 200.00000,  12.04999,   2.03000,   1.73000,   5.93593
 201.00000,  25.30000,  20.74002,   1.91000,   1.21986
 202.00000,   2.03000,  19.58002,   2.48000,   9.64527
 203.00000,   2.00999,  12.57999,   1.37000,   6.25869
 204.00000,  61.51999,  32.65001,   2.71000,   1.88423
 205.00000,   1.18000,   8.12999,   2.23000,   6.88976
 206.00000,   9.08000,   0.72000,   2.00000,  12.61092
 207.00000,   3.07001,  24.93002,   2.33000,   8.12048
 208.00000,  14.28000,  29.13000,   2.37000,   2.03991
 209.00000,  30.48001,   1.04000,   3.33000,  29.30739
 210.00000,  35.08000,   4.21999,   2.92000,   8.31280
 211.00000,   7.59999,   0.55002,   1.46000,  13.81745
 212.00000,   0.84000,  11.16000,   1.81000,  13.28562
 213.00000,  85.23000,  31.42001,   3.60000,   2.71260
 214.00000,  14.63000,   0.53998,   1.45000,  27.09320
 215.00000,  52.30000,  31.94000,   3.31000,   1.63744
 216.00000,  31.42001,  21.75000,   1.77000,   1.44460
 217.00000,   7.25000,  27.39000,   2.76000,   3.77793
 218.00000,  20.62000,   0.98999,   1.40000,  20.82827
 219.00000,   5.77000,   0.79001,   1.38000,   7.30363
 220.00000,  29.68002,  37.09001,   2.74000,   1.24966
 221.00000,  15.32999,   2.57999,   1.42000,   5.94186
 222.00000,  13.37000,   1.20001,   1.51000,  11.14146
 223.00000,  12.33000,   1.82999,   1.32000,   6.73772
 224.00000,  39.06999,  29.47998,   3.33000,   1.32531
 225.00000,  19.86002,   1.94998,   1.49000,  10.18467
 226.00000,  37.72000,  29.09000,   2.56000,   1.29667
 227.00000,   7.55000,  22.34000,   1.85000,   2.95893
 228.00000,  13.93002,   4.09000,   2.50000,   3.40586
 229.00000,  14.47000,  18.14001,   2.30000,   1.25363
 230.00000,  25.52000,   1.01000,   2.08000,  25.26703
 231.00000,   2.86002,   3.98000,   1.42000,   1.39159
 232.00000,   9.25000,  25.84000,   1.97000,   2.79351
 233.00000,  22.67999,   8.23000,   2.48000,   2.75577
 234.00000,  25.59000,  45.35001,   2.64000,   1.77218
 235.00000,  23.97998,   8.73001,   2.90000,   2.74684
 236.00000,   2.10001,  16.54001,   2.46000,   7.87613
 237.00000,   5.21002,   4.43002,   1.85000,   1.17607
 238.00000,   6.82001,   0.68000,   1.47000,  10.02927
 239.00000,   4.67999,  12.22000,   1.46000,   2.61111
 240.00000,   3.38000,  28.17999,   2.15000,   8.33725
 241.00000,  12.56000,   3.63000,   2.21000,   3.46004
 242.00000,   5.77000,   9.54001,   1.78000,   1.65338
 243.00000,   5.91000,   0.89999,   1.44000,   6.56664
 244.00000,  31.62000,   1.14999,   2.48000,  27.49555
 245.00000,  20.93000,  24.34000,   2.79000,   1.16292
 246.00000,  26.34003,  22.60001,   2.95000,   1.16549
 247.00000, 164.87000,  20.80000,   3.33000,   7.92644
 248.00000,  51.48999,  57.17999,   3.48000,   1.11051
 249.00000,  21.57001,   4.07001,   2.16000,   5.29973
 250.00000,  10.64001,  13.84000,   0.87000,   1.30075
 251.00000,  34.10000,  19.05000,   2.81000,   1.79002
 252.00000,  60.78000,  32.88998,   3.13000,   1.84798
 253.00000,   8.58000,  12.60999,   2.51000,   1.46969
 254.00000,   9.19000,   4.30000,   1.78000,   2.13720
 255.00000,   9.50999,   7.64999,   1.21000,   1.24314
 256.00000,  11.00000,  26.64000,   1.69000,   2.42182
 257.00000,  30.42999,  33.48999,   2.66000,   1.10056
 258.00000,   0.92001,  23.32001,   2.08000,  25.34719
